"user_id","gender","profession","used_vr_ar","impact_tech","effectiveness","benefit_vr_ar","challenge_cost","challenge_awareness","challenge_equipment","challenge_realism","future_vr_ar","concerns_accuracy","concerns_cost","concerns_technical","concerns_privacy","timestamp"
"id_411","Male","Buyer/Renter","No, I have no interest","Both equally","Neutral","Increases confidence in purchasing decisions",0,0,1,1,"It will grow but remain a niche tool",1,0,0,1,2023-10-15 03:08:09.169967
"id_412","Female","Buyer/Renter","Yes, frequently","VR – Full 3D property tours","Extremely effective","More immersive than photos/videos",0,1,1,0,"It will grow but remain a niche tool",0,0,1,0,2023-10-17 06:07:40.744183
"id_413","Male","Property Developer","Yes, but rarely","VR – Full 3D property tours","Somewhat effective","Increases confidence in purchasing decisions",0,0,0,0,"It will grow but remain a niche tool",0,1,1,0,2023-03-23 07:15:04.722745
"id_414","Female","Investor","No, but I am interested","VR – Full 3D property tours","Somewhat effective","More immersive than photos/videos",1,0,1,1,"It will grow but remain a niche tool",0,1,0,0,2023-02-14 06:58:41.535514
"id_415","Male","Real Estate Agent","No, but I am interested","VR – Full 3D property tours","Neutral","Expands market reach (remote buyers)",1,1,1,1,"It will become an essential tool for property buying/selling",0,0,1,0,2023-10-20 22:34:15.321019
"id_416","Male","Other","No, I have no interest","Both equally","Somewhat effective","Increases confidence in purchasing decisions",0,1,0,1,"It will become an essential tool for property buying/selling",0,0,1,0,2023-02-07 16:57:42.630423
"id_417","Prefer not to say","Investor","Yes, but rarely","Both equally","Somewhat effective","Increases confidence in purchasing decisions",1,0,1,0,"It will become an essential tool for property buying/selling",1,1,0,0,2023-09-10 15:55:39.907193
"id_418","Male","Investor","No, but I am interested","AR – Interactive overlays on real-world properties","Extremely effective","Increases confidence in purchasing decisions",0,0,1,0,"It will become an essential tool for property buying/selling",0,1,1,0,2023-05-24 02:27:34.989035
"id_419","Female","Real Estate Agent","No, I have no interest","AR – Interactive overlays on real-world properties","Extremely effective","Increases confidence in purchasing decisions",1,1,0,1,"It will become an essential tool for property buying/selling",1,0,1,0,2023-12-04 07:47:28.922231
"id_420","Male","Real Estate Agent","No, but I am interested","Both equally","Somewhat effective","Increases confidence in purchasing decisions",0,1,0,1,"It will not have a significant impact",0,0,1,0,2023-01-20 15:15:13.270077
"id_421","Female","Property Developer","Yes, frequently","AR – Interactive overlays on real-world properties","Extremely effective","Saves time for buyers and sellers",0,0,0,1,"It will become an essential tool for property buying/selling",1,0,1,1,2023-12-26 11:07:26.024687
"id_422","Female","Buyer/Renter","Yes, but rarely","VR – Full 3D property tours","Neutral","More immersive than photos/videos",0,0,0,1,"It will grow but remain a niche tool",1,0,0,0,2023-10-21 01:14:47.744025
"id_423","Female","Real Estate Agent","Yes, but rarely","Neither","Somewhat effective","Increases confidence in purchasing decisions",1,1,0,1,"It will become an essential tool for property buying/selling",1,0,1,1,2023-04-14 02:51:46.261297
"id_424","Male","Property Developer","Yes, frequently","VR – Full 3D property tours","Somewhat effective","Saves time for buyers and sellers",0,0,0,1,"It will become an essential tool for property buying/selling",1,1,0,1,2023-05-02 15:55:48.402263
"id_425","Female","Student","Yes, but rarely","VR – Full 3D property tours","Extremely effective","Increases confidence in purchasing decisions",0,0,1,1,"It will become an essential tool for property buying/selling",0,0,0,0,2023-08-26 23:14:18.88426
"id_426","Female","Student","No, but I am interested","VR – Full 3D property tours","Extremely effective","Saves time for buyers and sellers",0,0,0,0,"It will grow but remain a niche tool",1,1,0,1,2023-02-01 05:29:34.66192
"id_427","Male","Real Estate Agent","Yes, but rarely","VR – Full 3D property tours","Somewhat effective","Increases confidence in purchasing decisions",1,1,0,1,"It will become an essential tool for property buying/selling",1,0,1,1,2023-12-10 06:26:49.131131
"id_428","Male","Investor","Yes, frequently","Both equally","Neutral","Expands market reach (remote buyers)",0,0,1,1,"It will become an essential tool for property buying/selling",1,0,1,0,2023-05-10 23:28:49.112399
"id_429","Male","Buyer/Renter","Yes, frequently","VR – Full 3D property tours","Extremely effective","Increases confidence in purchasing decisions",0,0,0,0,"It will become an essential tool for property buying/selling",0,0,0,0,2023-07-31 07:02:40.681139
"id_430","Female","Student","Yes, but rarely","Neither","Neutral","Increases confidence in purchasing decisions",1,1,1,0,"It will become an essential tool for property buying/selling",0,1,1,1,2023-10-03 02:34:09.46718
"id_431","Prefer not to say","Property Developer","Yes, frequently","VR – Full 3D property tours","Neutral","More immersive than photos/videos",0,1,1,1,"It will grow but remain a niche tool",0,0,1,0,2023-04-04 15:57:26.283571
"id_432","Female","Buyer/Renter","No, but I am interested","VR – Full 3D property tours","Somewhat effective","Saves time for buyers and sellers",0,1,1,1,"It will grow but remain a niche tool",0,1,1,0,2023-11-23 15:31:47.982049
"id_433","Male","Student","No, I have no interest","Both equally","Somewhat effective","More immersive than photos/videos",0,1,0,0,"It will not have a significant impact",0,0,0,0,2023-02-28 02:58:31.039287
"id_434","Prefer not to say","Investor","No, I have no interest","Both equally","Extremely effective","Saves time for buyers and sellers",0,0,1,0,"It will grow but remain a niche tool",0,0,0,1,2023-11-29 21:01:03.123955
"id_435","Male","Other","No, but I am interested","Both equally","Somewhat effective","Increases confidence in purchasing decisions",0,0,1,0,"It will grow but remain a niche tool",1,0,0,0,2023-12-02 13:09:14.189857
"id_436","Female","Buyer/Renter","No, but I am interested","Both equally","Extremely effective","More immersive than photos/videos",0,1,0,1,"It will grow but remain a niche tool",1,0,0,0,2023-08-27 08:46:12.801558
"id_437","Male","Investor","Yes, but rarely","VR – Full 3D property tours","Somewhat effective","More immersive than photos/videos",1,0,1,0,"It will not have a significant impact",0,0,1,1,2023-12-30 07:06:25.809195
"id_438","Female","Property Developer","Yes, frequently","AR – Interactive overlays on real-world properties","Extremely effective","More immersive than photos/videos",1,0,1,1,"It will not have a significant impact",0,1,0,1,2023-08-30 17:59:48.448714
"id_439","Male","Property Developer","No, I have no interest","Both equally","Somewhat effective","Saves time for buyers and sellers",0,0,0,1,"It will become an essential tool for property buying/selling",0,0,0,0,2023-02-23 19:55:46.543064
"id_440","Male","Buyer/Renter","Yes, but rarely","AR – Interactive overlays on real-world properties","Neutral","More immersive than photos/videos",0,1,0,1,"It will become an essential tool for property buying/selling",0,1,0,0,2023-09-21 09:38:55.768715
"id_441","Male","Other","No, but I am interested","VR – Full 3D property tours","Extremely effective","More immersive than photos/videos",0,1,1,1,"It will not have a significant impact",1,0,0,0,2023-07-18 13:30:47.134027
"id_442","Female","Real Estate Agent","Yes, but rarely","Both equally","Somewhat effective","Expands market reach (remote buyers)",1,0,1,1,"It will become an essential tool for property buying/selling",1,1,0,1,2023-12-24 05:57:01.30281
"id_443","Female","Real Estate Agent","No, but I am interested","Both equally","Somewhat effective","Saves time for buyers and sellers",0,0,0,1,"It will grow but remain a niche tool",0,0,0,0,2023-01-22 07:52:07.360519
"id_444","Male","Real Estate Agent","Yes, but rarely","AR – Interactive overlays on real-world properties","Somewhat effective","Saves time for buyers and sellers",0,0,0,1,"It will grow but remain a niche tool",0,0,0,0,2023-02-21 17:08:34.143049
"id_445","Female","Buyer/Renter","No, I have no interest","Both equally","Somewhat effective","Saves time for buyers and sellers",0,0,1,0,"It will become an essential tool for property buying/selling",1,1,0,1,2023-07-12 15:17:07.310708
"id_446","Female","Buyer/Renter","No, I have no interest","AR – Interactive overlays on real-world properties","Neutral","Expands market reach (remote buyers)",0,0,1,1,"It will grow but remain a niche tool",0,0,0,0,2023-09-07 20:31:20.023484
"id_447","Female","Real Estate Agent","No, but I am interested","Both equally","Somewhat effective","More immersive than photos/videos",0,1,1,1,"It will grow but remain a niche tool",0,0,1,0,2023-05-19 11:08:03.298664
"id_448","Male","Real Estate Agent","Yes, but rarely","AR – Interactive overlays on real-world properties","Somewhat effective","Increases confidence in purchasing decisions",0,1,1,1,"It will become an essential tool for property buying/selling",0,0,0,0,2023-05-12 02:19:59.411382
"id_449","Male","Real Estate Agent","Yes, but rarely","AR – Interactive overlays on real-world properties","Somewhat effective","Saves time for buyers and sellers",0,0,1,1,"It will become an essential tool for property buying/selling",1,0,0,1,2023-06-30 17:52:40.170499
"id_450","Female","Real Estate Agent","No, but I am interested","Both equally","Extremely effective","More immersive than photos/videos",0,0,0,0,"It will become an essential tool for property buying/selling",1,0,0,1,2023-11-21 20:56:55.859915
"id_451","Female","Investor","Yes, but rarely","Both equally","Neutral","Saves time for buyers and sellers",0,1,0,0,"It will grow but remain a niche tool",1,1,0,0,2023-12-31 07:23:05.371692
"id_452","Male","Buyer/Renter","No, I have no interest","AR – Interactive overlays on real-world properties","Somewhat effective","Increases confidence in purchasing decisions",0,1,1,1,"It will become an essential tool for property buying/selling",0,1,0,1,2023-12-17 19:37:26.027017
"id_453","Male","Other","No, I have no interest","Both equally","Somewhat effective","Expands market reach (remote buyers)",0,1,0,0,"It will become an essential tool for property buying/selling",0,0,1,0,2023-01-30 13:09:38.336595
"id_454","Male","Buyer/Renter","No, but I am interested","Both equally","Neutral","Saves time for buyers and sellers",0,0,0,0,"It will not have a significant impact",0,0,0,1,2023-01-13 13:24:24.046252
"id_455","Male","Real Estate Agent","Yes, but rarely","VR – Full 3D property tours","Neutral","Saves time for buyers and sellers",0,0,1,1,"It will become an essential tool for property buying/selling",0,1,0,0,2023-09-01 12:24:48.298984
"id_456","Female","Other","No, I have no interest","VR – Full 3D property tours","Not effective at all","Expands market reach (remote buyers)",0,0,0,0,"It will grow but remain a niche tool",1,0,0,0,2023-01-18 22:26:37.188092
"id_457","Female","Investor","No, but I am interested","VR – Full 3D property tours","Extremely effective","Saves time for buyers and sellers",0,0,0,1,"It will become an essential tool for property buying/selling",1,1,0,0,2023-12-19 19:10:53.207415
"id_458","Female","Buyer/Renter","No, I have no interest","AR – Interactive overlays on real-world properties","Somewhat effective","Increases confidence in purchasing decisions",0,0,1,1,"It will become an essential tool for property buying/selling",1,0,0,1,2023-04-17 21:04:03.374239
"id_459","Male","Real Estate Agent","No, I have no interest","VR – Full 3D property tours","Extremely effective","More immersive than photos/videos",0,1,1,0,"It will become an essential tool for property buying/selling",1,0,1,0,2023-04-09 18:23:19.456376
"id_460","Male","Real Estate Agent","No, but I am interested","Both equally","Extremely effective","Saves time for buyers and sellers",0,0,1,1,"It will grow but remain a niche tool",0,0,0,1,2023-06-27 08:38:34.066458
"id_461","Prefer not to say","Investor","Yes, frequently","Neither","Somewhat effective","Expands market reach (remote buyers)",1,0,1,0,"It will not have a significant impact",0,1,0,0,2023-03-17 07:08:53.398139
"id_462","Male","Real Estate Agent","No, I have no interest","Both equally","Extremely effective","Saves time for buyers and sellers",0,1,0,0,"It will become an essential tool for property buying/selling",0,1,0,1,2023-03-25 13:05:45.164594
"id_463","Female","Investor","No, I have no interest","Both equally","Not effective at all","Increases confidence in purchasing decisions",0,1,1,1,"It will grow but remain a niche tool",1,0,0,0,2023-07-09 12:45:46.505223
"id_464","Male","Buyer/Renter","No, but I am interested","Both equally","Somewhat effective","More immersive than photos/videos",0,1,1,1,"It will become an essential tool for property buying/selling",0,0,0,0,2023-05-14 13:46:30.849207
"id_465","Female","Property Developer","No, but I am interested","VR – Full 3D property tours","Extremely effective","Increases confidence in purchasing decisions",0,0,0,1,"It will grow but remain a niche tool",1,1,0,0,2023-11-26 16:51:17.875427
"id_466","Male","Investor","Yes, frequently","VR – Full 3D property tours","Somewhat effective","Saves time for buyers and sellers",1,0,0,1,"It will become an essential tool for property buying/selling",1,0,0,1,2023-03-30 04:48:49.436174
"id_467","Male","Investor","Yes, frequently","Both equally","Somewhat effective","Expands market reach (remote buyers)",1,0,0,1,"It will grow but remain a niche tool",0,1,1,0,2023-05-14 11:59:23.235008
"id_468","Female","Buyer/Renter","No, but I am interested","Both equally","Somewhat effective","Saves time for buyers and sellers",0,0,0,1,"It will become an essential tool for property buying/selling",1,0,0,1,2023-12-25 00:30:14.903095
"id_469","Male","Student","Yes, but rarely","Neither","Extremely effective","Saves time for buyers and sellers",0,1,0,1,"It will grow but remain a niche tool",0,1,0,0,2023-02-25 15:51:21.911958
"id_470","Female","Real Estate Agent","Yes, but rarely","VR – Full 3D property tours","Somewhat effective","Saves time for buyers and sellers",0,0,0,1,"It will not have a significant impact",1,1,0,0,2023-03-13 05:59:48.936015
"id_471","Male","Student","No, I have no interest","Both equally","Somewhat effective","Increases confidence in purchasing decisions",0,0,0,0,"It will grow but remain a niche tool",0,1,1,1,2023-07-12 18:20:38.17208
"id_472","Female","Buyer/Renter","No, but I am interested","AR – Interactive overlays on real-world properties","Somewhat effective","More immersive than photos/videos",0,1,0,1,"It will become an essential tool for property buying/selling",1,1,0,1,2023-05-30 03:28:56.363174
"id_473","Male","Property Developer","No, I have no interest","VR – Full 3D property tours","Somewhat effective","Saves time for buyers and sellers",1,0,1,0,"It will not have a significant impact",0,1,0,1,2023-01-08 23:00:43.87612
"id_474","Female","Buyer/Renter","No, but I am interested","VR – Full 3D property tours","Extremely effective","Saves time for buyers and sellers",1,1,1,0,"It will become an essential tool for property buying/selling",0,0,0,0,2023-06-05 06:35:28.039428
"id_475","Female","Buyer/Renter","Yes, but rarely","AR – Interactive overlays on real-world properties","Somewhat effective","More immersive than photos/videos",0,1,0,1,"It will grow but remain a niche tool",1,1,0,0,2023-01-26 13:35:42.565212
"id_476","Male","Investor","No, I have no interest","VR – Full 3D property tours","Extremely effective","More immersive than photos/videos",0,1,1,0,"It will grow but remain a niche tool",0,1,1,1,2023-11-21 13:39:23.200086
"id_477","Female","Property Developer","Yes, but rarely","Both equally","Neutral","Expands market reach (remote buyers)",0,0,0,1,"It will become an essential tool for property buying/selling",0,0,1,0,2023-11-11 09:32:18.242483
"id_478","Male","Buyer/Renter","Yes, frequently","Both equally","Somewhat effective","Saves time for buyers and sellers",0,1,1,0,"It will grow but remain a niche tool",1,0,1,1,2023-04-18 21:14:55.986708
"id_479","Male","Real Estate Agent","No, I have no interest","Neither","Neutral","Increases confidence in purchasing decisions",0,1,1,1,"It will become an essential tool for property buying/selling",0,1,1,0,2023-09-05 00:54:50.753188
"id_480","Female","Real Estate Agent","No, I have no interest","Both equally","Somewhat effective","Saves time for buyers and sellers",1,0,1,1,"It will grow but remain a niche tool",0,0,1,1,2023-02-07 02:33:08.755116
"id_481","Male","Real Estate Agent","No, I have no interest","AR – Interactive overlays on real-world properties","Somewhat effective","Increases confidence in purchasing decisions",0,0,1,0,"It will become an essential tool for property buying/selling",1,1,0,1,2023-01-06 10:06:34.601964
"id_482","Female","Student","No, but I am interested","VR – Full 3D property tours","Somewhat effective","Saves time for buyers and sellers",0,1,1,1,"It will grow but remain a niche tool",0,1,1,0,2023-11-14 21:56:11.660277
"id_483","Male","Property Developer","No, I have no interest","Both equally","Neutral","Saves time for buyers and sellers",0,1,0,1,"It will become an essential tool for property buying/selling",0,1,0,0,2023-09-25 00:41:30.105598
"id_484","Female","Investor","No, I have no interest","Both equally","Somewhat effective","Saves time for buyers and sellers",0,0,0,0,"It will grow but remain a niche tool",0,1,0,0,2023-11-29 22:00:49.356049
"id_485","Non-binary","Property Developer","Yes, frequently","AR – Interactive overlays on real-world properties","Not very effective","Saves time for buyers and sellers",0,0,0,1,"It will become an essential tool for property buying/selling",0,0,1,0,2023-01-04 20:45:35.422545
"id_486","Male","Student","No, but I am interested","Both equally","Somewhat effective","Expands market reach (remote buyers)",0,1,1,1,"It will become an essential tool for property buying/selling",1,0,0,1,2023-01-15 14:31:03.12684
"id_487","Male","Buyer/Renter","No, I have no interest","VR – Full 3D property tours","Somewhat effective","Expands market reach (remote buyers)",1,0,1,0,"It will grow but remain a niche tool",0,1,1,0,2023-04-30 12:27:05.762766
"id_488","Female","Buyer/Renter","Yes, but rarely","VR – Full 3D property tours","Extremely effective","More immersive than photos/videos",1,0,0,1,"It will grow but remain a niche tool",0,0,1,1,2023-05-22 01:19:13.413834
"id_489","Male","Buyer/Renter","Yes, but rarely","VR – Full 3D property tours","Somewhat effective","Saves time for buyers and sellers",1,0,1,1,"It will become an essential tool for property buying/selling",0,1,0,1,2023-08-14 11:12:07.766638
"id_490","Female","Real Estate Agent","No, I have no interest","Both equally","Extremely effective","Increases confidence in purchasing decisions",1,0,0,1,"It will grow but remain a niche tool",0,0,0,0,2023-06-18 00:55:24.865217
"id_491","Prefer not to say","Buyer/Renter","No, but I am interested","VR – Full 3D property tours","Extremely effective","More immersive than photos/videos",0,0,1,0,"It will become an essential tool for property buying/selling",1,0,0,0,2023-01-28 22:49:12.661849
"id_492","Male","Buyer/Renter","No, but I am interested","Both equally","Somewhat effective","More immersive than photos/videos",0,0,1,1,"It will not have a significant impact",0,0,0,0,2023-06-26 12:31:44.68802
"id_493","Female","Investor","Yes, frequently","AR – Interactive overlays on real-world properties","Extremely effective","Increases confidence in purchasing decisions",0,1,0,0,"It will become an essential tool for property buying/selling",0,0,0,1,2023-11-24 14:11:54.620106
"id_494","Female","Real Estate Agent","No, I have no interest","Both equally","Not very effective","Saves time for buyers and sellers",1,1,1,0,"It will grow but remain a niche tool",0,1,1,0,2023-05-03 04:53:52.05141
"id_495","Male","Investor","No, but I am interested","Both equally","Extremely effective","Increases confidence in purchasing decisions",0,1,1,1,"It will become an essential tool for property buying/selling",0,0,0,0,2023-11-21 00:27:01.566985
"id_496","Prefer not to say","Property Developer","No, I have no interest","AR – Interactive overlays on real-world properties","Neutral","Saves time for buyers and sellers",1,0,1,1,"It will become an essential tool for property buying/selling",1,0,0,0,2023-03-11 06:25:29.366544
"id_497","Male","Investor","Yes, frequently","Both equally","Not very effective","Expands market reach (remote buyers)",1,1,0,0,"It will not have a significant impact",1,1,0,1,2023-04-02 04:58:50.525098
"id_498","Male","Real Estate Agent","No, but I am interested","AR – Interactive overlays on real-world properties","Somewhat effective","Saves time for buyers and sellers",0,1,0,1,"It will grow but remain a niche tool",1,0,0,0,2023-11-10 05:58:41.900661
"id_499","Female","Student","Yes, but rarely","VR – Full 3D property tours","Extremely effective","More immersive than photos/videos",0,0,1,0,"It will become an essential tool for property buying/selling",1,0,1,1,2023-11-14 03:13:11.228955
"id_500","Female","Buyer/Renter","Yes, but rarely","VR – Full 3D property tours","Somewhat effective","Increases confidence in purchasing decisions",0,0,1,1,"It will grow but remain a niche tool",1,1,1,1,2023-05-17 16:50:27.349413
